DTXSID1030317,"3-Acetyl-2,5-dimethylfuran",,,,,,,,,,,,
DTXSID1030319,3-Amino-9-ethylcarbazole,,,,,,,,,,,,
DTXSID1030604,(RS)-Abscisic acid,,,,,,,,,,,,
DTXSID1030606,Acesulfame potassium,,,,,,,,,,,,
DTXSID1031096,D-alpha-Tocopheryl acetate,,,,,,,,,,,,
DTXSID1031460,1-Butyl-1-methylpyrrolidinium chloride,,,,,,,,,,,,
DTXSID1031462,N-Butylpyridinium chloride,,,,,,,,,,,,
DTXSID1031591,Methoxyacetic acid,,,,,,,,,,,,
DTXSID1031626,Methyl trans-styryl ketone,,,,,,,,,,,,
DTXSID1032278,Vincristine,,,,,,,,,,,,
DTXSID1032303,(Z)-11-Hexadecenal,,,,,,,,,,,,
DTXSID1032305,(Z)-Dichloropropene,,,,,,,,,,,,
DTXSID1032309,"2,4-D-Butotyl",,,,,,,,,,,,
DTXSID1032355,Clomazone,,,,,,,,,,,,
DTXSID1032359,Cyprodinil,,,,,,,,,,,,
DTXSID1032482,Tebupirimfos,,,,,,,,,,,,
DTXSID1032484,Temephos,,,,,,,,,,,,
DTXSID1032488,Thiazopyr,,,,,,,,,,,,
DTXSID1032511,"1,3,5-Triethylhexahydro-s-triazine",,,,,,,,,,,,
DTXSID1032513,"(3,5-Dimethyl-1H-pyrazol-1-yl)methanol",,,,,,,,,,,,
DTXSID1032519,Acibenzolar-S-methyl,,,,,,,,,,,,
DTXSID1032569,Pirimicarb,,,,,,,,,,,,
DTXSID1032640,Pyriproxyfen,,,,,,,,,,,,
DTXSID1032642,Rimsulfuron,,,,,,,,,,,,
DTXSID1032646,N-Ethylperfluorooctane sulfonamide,,,,,,,,,,,,
DTXSID1032648,Z-Tetrachlorvinphos,,,,,,,,,,,,
DTXSID1032690,Indoxacarb,,,,,,,,,,,,
DTXSID1033161,Aldicarb sulfoxide,,,,,,,,,,,,
DTXSID1033163,Alizarin Yellow R,,,,,,,,,,,,
DTXSID1033371,Cyclopentanol,,,,,,,,,,,,
DTXSID1033402,Dibenzyl phosphate,,,,,,,,,,,,
DTXSID1033539,Guggulsterone Z,,,,,,,,,,,,
DTXSID1033664,17-Methyltestosterone,,,,,,,,,,,,
DTXSID1033876,Phenethyl bromide,,,,,,,,,,,,
DTXSID1034181,Raloxifene hydrochloride,,,,,,,,,,,,
DTXSID1034187,Tamoxifen,,,,,,,,,,,,
DTXSID1034210,Prodiamine,,,,,,,,,,,,
DTXSID1034212,Spiroxamine,,,,,,,,,,,,
DTXSID1034214,1-Hydroxyvitamin D2,,,,,,,,,,,,
DTXSID1034260,Oxytetracycline,,,,,,,,,,,,
DTXSID1034266,Aviglycine hydrochloride,,,,,,,,,,,,
DTXSID1034501,gamma-Cyhalothrin,,,,,,,,,,,,
DTXSID1034503,Cyhalofop-butyl,,,,,,,,,,,,
DTXSID1034634,Forchlorfenuron,,,,,,,,,,,,
DTXSID1034769,N-Vanillylnonanamide,,,,,,,,,,,,
DTXSID1034844,Procyazine,,,,,,,,,,,,
DTXSID1034929,Spiromesifen,,,,,,,,,,,,
DTXSID1034973,Tralkoxydim,,,,,,,,,,,,
DTXSID1035286,(E)-11-Tetradecenyl acetate,,,,,,,,,,,,
DTXSID1035288,"(8E,10E)-8,10-Dodecadien-1-ol",,,,,,,,,,,,
DTXSID1035783,S-Methoprene,,,,,,,,,,,,
DTXSID1036541,Pregnenolone,,,,,,,,,,,,
DTXSID1036545,Triphenylsilanol,,,,,,,,,,,,
DTXSID1037197,Captopril,,,,,,,,,,,,
DTXSID1037224,Erythromycin estolate,,,,,,,,,,,,
DTXSID1037272,Tacrine,,,,,,,,,,,,
DTXSID1037303,Perfluoroheptanoic acid,,,,,,,,,,,,
DTXSID1037511,Chlormephos,,,,,,,,,,,,
DTXSID1037515,Crufomate,,,,,,,,,,,,
DTXSID1037565,Mepronil,,,,,,,,,,,,
DTXSID1037567,Metolachlor ESA,,,,,,,,,,,,
DTXSID1037696,"N'-(2,4-Dimethylphenyl)-N-methylformamidine",,,,,,,,,,,,
DTXSID1037806,"6-Chloro-1,3,5-triazine-2,4-diamine",,,,,,,,,,,,
DTXSID1038298,1-Hydroxypyrene,,,,,,,,,,,,
DTXSID1038321,3-Phenoxybenzoic acid,,,,,,,,,,,,
DTXSID1038666,Chlorpyrifos oxon,,,,,,,,,,,,
DTXSID1038743,5-Methyl-1H-benzotriazole,,,,,,,,,,,,
DTXSID1038795,"1,1,1,3,5,5,5-Heptamethyltrisiloxane",,,,,,,,,,,,
DTXSID1038822,Neopentyl glycol dibenzoate,,,,,,,,,,,,
DTXSID1038824,"1,4-Dioxane-2,3-diol",,,,,,,,,,,,
DTXSID1038876,Phenyl 1-hydroxy-2-naphthoate,,,,,,,,,,,,
DTXSID1039719,"Nitric acid, calcium salt (2:1)",,,,,,,,,,,,
DTXSID1040110,Ethyl propionate,,,,,,,,,,,,
DTXSID1040112,Ethyl heptanoate,,,,,,,,,,,,
DTXSID1040114,tert-Butylacrylamide,,,,,,,,,,,,
DTXSID1040164,3-Oxobutanamide,,,,,,,,,,,,
DTXSID1040243,Sertraline hydrochloride,,,,,,,,,,,,
DTXSID1040245,Sucralose,,,,,,,,,,,,
DTXSID1040295,Propamocarb,,,,,,,,,,,,
DTXSID1040320,Bifenox,,,,,,,,,,,,
DTXSID1040324,m-Cumenyl methylcarbamate,,,,,,,,,,,,
DTXSID1040326,8-Hydroxyquinoline citrate,,,,,,,,,,,,
DTXSID1040372,Epoxiconazole,,,,,,,,,,,,
DTXSID1040459,Bucladesine,,,,,,,,,,,,
DTXSID1040611,"3-Oxa-2,4-disilaheptan-1-ol, 2,2,4-trimethyl-4-(trimethylsiloxy)-, monoether with polyethylene glycol",,,,,,,,,,,,
DTXSID1040617,Sulmazole,,,,,,,,,,,,
DTXSID1040619,Bexarotene,,,,,,,,,,,,
DTXSID1040661,Clofibric acid,,,,,,,,,,,,
DTXSID1040667,Diisopropyl fluorophosphate,,,,,,,,,,,,
DTXSID1040740,2-Methyl-3-isothiazolone hydrochloride,,,,,,,,,,,,
DTXSID1040742,Triamcinolone,,,,,,,,,,,,
DTXSID1040792,Pyridoxine hydrochloride,,,,,,,,,,,,
DTXSID1040794,Sodium 2-phenylphenate tetrahydrate,,,,,,,,,,,,
DTXSID1041132,SU-5416,,,,,,,,,,,,
DTXSID1041180,1-Ethyl-3-methylimidazolium chloride,,,,,,,,,,,,
DTXSID1041184,(-)-beta-Pinene,,,,,,,,,,,,
DTXSID1041188,1-Phenyl-2-nitropropene,,,,,,,,,,,,
DTXSID1041217,"1,1,1-Trichloro-2-methyl-2-propanol",,,,,,,,,,,,
DTXSID1041261,Allyl 3-chloro-2-hydroxypropyl ether,,,,,,,,,,,,
DTXSID1041263,1-Chloro-2-methyl-3-nitrobenzene,,,,,,,,,,,,
DTXSID1041265,2-Hexyl-1-decanol,,,,,,,,,,,,
DTXSID1041267,1-Ethoxy-2-propanol,,,,,,,,,,,,
DTXSID1041269,(+)-Cedrol,,,,,,,,,,,,
DTXSID1041346,"2,4-D-ethyl ester",,,,,,,,,,,,
DTXSID1041396,2-Butanethiol,,,,,,,,,,,,
DTXSID1041421,"5,7-Dimethoxy-2H-chromen-2-one",,,,,,,,,,,,
DTXSID1041423,N-Vinylcaprolactam,,,,,,,,,,,,
DTXSID1041425,(2E)-2-Hexenal,,,,,,,,,,,,
DTXSID1041502,"3-Methyl-4,6-di-tert-butylphenol",,,,,,,,,,,,
DTXSID1041506,4-Chloro-2-cyclopentylphenol,,,,,,,,,,,,
DTXSID1041508,4-Chloro-2-methylaniline,,,,,,,,,,,,
DTXSID1041550,(S)-(-)-beta-Citronellol,,,,,,,,,,,,
DTXSID1041639,Sodium m-xylene-4-sulfonate,,,,,,,,,,,,
DTXSID1041681,Bromofenoxim,,,,,,,,,,,,
DTXSID1041683,Bromofos,,,,,,,,,,,,
DTXSID1041689,Buquinolate,,,,,,,,,,,,
DTXSID1041847,Dibutyl decanedioate,,,,,,,,,,,,
DTXSID1041891,Diphenylmethane,,,,,,,,,,,,
DTXSID1041897,Dipyrithione,,,,,,,,,,,,
DTXSID1041920,2-(2-Ethylhexyloxy)ethanol,,,,,,,,,,,,
DTXSID1041970,Fenchol,,,,,,,,,,,,
DTXSID1041978,Flufenoxuron,,,,,,,,,,,,
DTXSID1042077,Isoproturon,,,,,,,,,,,,
DTXSID1042154,Methyl red,,,,,,,,,,,,
DTXSID1042281,Phenylpyruvic acid,,,,,,,,,,,,
DTXSID1042285,Phosfolan,,,,,,,,,,,,
DTXSID1042360,N-(4-Nitrophenyl)-N'-(3-pyridinylmethyl)urea,,,,,,,,,,,,
DTXSID1042364,Quinmerac,,,,,,,,,,,,
DTXSID1042441,Terbucarb,,,,,,,,,,,,
DTXSID1042443,Terbufos sulfone,,,,,,,,,,,,
DTXSID1042445,Terbumeton,,,,,,,,,,,,
DTXSID1042491,Triethoxypentylsilane,,,,,,,,,,,,
DTXSID1042499,Triphenylbismuthine dichloride,,,,,,,,,,,,
DTXSID1042570,Vanoxerine dihydrochloride,,,,,,,,,,,,
DTXSID1042574,Sulpiride,,,,,,,,,,,,
DTXSID1043839,Pirmenol,,,,,,,,,,,,
DTXSID1043881,Imipramine,,,,,,,,,,,,
DTXSID1043910,"beta-(3,4-Epoxycyclohexyl)ethyltrimethoxysilane",,,,,,,,,,,,
DTXSID1044196,Desloratadine,,,,,,,,,,,,
DTXSID1044198,Perindopril erbumine,,,,,,,,,,,,
DTXSID1044221,Indinavir sulfate,,,,,,,,,,,,
DTXSID1044223,Ezetimibe,,,,,,,,,,,,
DTXSID1044227,Pramipexole dihydrochloride monohydrate,,,,,,,,,,,,
DTXSID1044352,Methyl phenylacetate,,,,,,,,,,,,
DTXSID1044354,N-Butyldiethanolamine,,,,,,,,,,,,
DTXSID1044356,N-Benzylethanolamine,,,,,,,,,,,,
DTXSID1044431,2-(tert-Butylamino)ethanol,,,,,,,,,,,,
DTXSID1044433,"1,3-Cyclohexanedione",,,,,,,,,,,,
DTXSID1044435,Procaine hydrochloride,,,,,,,,,,,,
DTXSID1044437,"3,5-Diaminobenzoic acid",,,,,,,,,,,,
DTXSID1044439,Butyl cyanoacetate,,,,,,,,,,,,
DTXSID1044481,"1,1'-Disulfanediyldiazepan-2-one",,,,,,,,,,,,
DTXSID1044485,4-Ethoxy-4-oxobut-2-enoic acid,,,,,,,,,,,,
DTXSID1044487,Methyltrioctylammonium chloride,,,,,,,,,,,,
DTXSID1044489,"2-Chloro-N,N-dimethyl-3-oxobutanamide",,,,,,,,,,,,
DTXSID1044512,"2,5-Bis(tert-butylperoxy)-2,5-dimethyl-3-hexyne",,,,,,,,,,,,
DTXSID1044514,Hexylparaben,,,,,,,,,,,,
DTXSID1044518,(-)-Isolongifolene,,,,,,,,,,,,
DTXSID1044560,"5-Bromo-5-nitro-1,3-dioxane",,,,,,,,,,,,
DTXSID1044564,"2,6,10-Trimethyl-2,6,10-triazaundecane",,,,,,,,,,,,
DTXSID1044568,"1,4-Dioxacyclohexadecane-5,16-dione",,,,,,,,,,,,
DTXSID1044643,Glycidyl trimethylammonium chloride,,,,,,,,,,,,
DTXSID1044645,Hydralazine hydrochloride,,,,,,,,,,,,
DTXSID1044647,Pargyline hydrochloride,,,,,,,,,,,,
DTXSID1044691,2-Isopropylthioxanthone,,,,,,,,,,,,
DTXSID1044693,Magnesium dibenzoate,,,,,,,,,,,,
DTXSID1044697,4-Ethyloct-1-yn-3-ol,,,,,,,,,,,,
DTXSID1044699,Diethyl hydrogen phosphate,,,,,,,,,,,,
DTXSID1044720,4-Methylpyridin-2-amine,,,,,,,,,,,,
DTXSID1044722,Potassium 4-acetoacetylaminobenzenesulphonate,,,,,,,,,,,,
DTXSID1044724,Aluminum triformate,,,,,,,,,,,,
DTXSID1044728,"3-[(3-Sulfanylpropanoyl)oxy]-2,2-bis{[(3-sulfanylpropanoyl)oxy]methyl}propyl 3-sulfanylpropanoate",,,,,,,,,,,,
DTXSID1044770,4-Methoxybenzyl acetate,,,,,,,,,,,,
DTXSID1044772,Citronellyl formate,,,,,,,,,,,,
DTXSID1044774,"1,4-Dioxacycloheptadecane-5,17-dione",,,,,,,,,,,,
DTXSID1044776,2-Cyanoethyl prop-2-enoate,,,,,,,,,,,,
DTXSID1044801,SEX,,,,,,,,,,,,
DTXSID1044805,"2,2'-[Cyclohexane-1,4-diylbis(methanediyloxymethanediyl)]dioxirane",,,,,,,,,,,,
DTXSID1044807,Dimethyl nonanedioate,,,,,,,,,,,,
DTXSID1044809,"3,7-Dimethyloct-6-en-3-ol",,,,,,,,,,,,
DTXSID1044851,2-Hydroxy-3-phenoxypropyl prop-2-enoate,,,,,,,,,,,,
DTXSID1044853,"Trisodium 2,4,6-trithioxo-1,3,5-triazinane-1,3,5-triide",,,,,,,,,,,,
DTXSID1044857,Triethoxy(2-methylpropyl)silane,,,,,,,,,,,,
DTXSID1044859,"5,5'-Oxybis(2-benzofuran-1,3-dione)",,,,,,,,,,,,
DTXSID1044930,2-(Trifluoromethoxy)benzenesulfonamide,,,,,,,,,,,,
DTXSID1044932,4-Isopropylbenzenesulfonic acid,,,,,,,,,,,,
DTXSID1044934,"4,5-Dihydroxy-1,3-dimethylimidazolidin-2-one",,,,,,,,,,,,
DTXSID1044936,"(2,4,6-Trioxo-1,3,5-triazinane-1,3,5-triyl)triethane-2,1-diyl trisprop-2-enoate",,,,,,,,,,,,
DTXSID1044938,Ethenylsilanetriyl triacetate,,,,,,,,,,,,
DTXSID1044980,3-{[3-(Dimethylamino)propyl]amino}propanenitrile,,,,,,,,,,,,
DTXSID1044982,2-Amino-N-cyclohexyl-N-methylbenzenesulfonamide,,,,,,,,,,,,
DTXSID1044986,"3,6,9,12-Tetraoxatetradeca-1,13-diene",,,,,,,,,,,,
DTXSID1045033,Minocycline,,,,,,,,,,,,
DTXSID1045081,8-Quinolinol salicylic acid (1:1),,,,,,,,,,,,
DTXSID1045083,Aminoquinuride dihydrochloride,,,,,,,,,,,,
DTXSID1045085,Trifluoperazine dihydrochloride,,,,,,,,,,,,
DTXSID1045089,Carzenide,,,,,,,,,,,,
DTXSID1045110,Etymemazine hydrochloride,,,,,,,,,,,,
DTXSID1045112,Tramazoline tosylate,,,,,,,,,,,,
DTXSID1045114,Benzylhydrochlorothiazide,,,,,,,,,,,,
DTXSID1045116,Domperidone,,,,,,,,,,,,
DTXSID1045118,Oxaprozin,,,,,,,,,,,,
DTXSID1045160,Imazodan,,,,,,,,,,,,
DTXSID1045162,Imiloxan,,,,,,,,,,,,
DTXSID1045164,Loxoprofen,,,,,,,,,,,,
DTXSID1045166,Lidocaine,,,,,,,,,,,,
DTXSID1045168,Metrifudil,,,,,,,,,,,,
DTXSID1045245,5-Chloro-2-benzoxazolamine,,,,,,,,,,,,
DTXSID1045291,Oxyphenbutazone,,,,,,,,,,,,
DTXSID1045293,Benzydamine hydrochloride,,,,,,,,,,,,
DTXSID1045297,Hexetidine,,,,,,,,,,,,
DTXSID1045320,Amylocaine hydrochloride,,,,,,,,,,,,
DTXSID1045322,Etilefrine hydrochloride,,,,,,,,,,,,
DTXSID1045324,Diperodon hydrochloride,,,,,,,,,,,,
DTXSID1045326,Thonzonium bromide,,,,,,,,,,,,
DTXSID1045328,Isoxsuprine hydrochloride,,,,,,,,,,,,
DTXSID1045370,Methyldopate hydrochloride,,,,,,,,,,,,
DTXSID1045372,Mebeverine hydrochloride,,,,,,,,,,,,
DTXSID1045376,Moroxidine hydrochloride,,,,,,,,,,,,
DTXSID1045405,Doxycycline hydrochloride,,,,,,,,,,,,
DTXSID1045407,Trimetazidine dihydrochloride,,,,,,,,,,,,
DTXSID1045409,Tolfenamic acid,,,,,,,,,,,,
DTXSID1045453,Pivmecillinam hydrochloride,,,,,,,,,,,,
DTXSID1045459,Pivampicillin,,,,,,,,,,,,
DTXSID1045530,Dorzolamide hydrochloride,,,,,,,,,,,,
DTXSID1045534,Flunisolide,,,,,,,,,,,,
DTXSID1045536,Disopyramide,,,,,,,,,,,,
DTXSID1045538,Cefotiam dihydrochloride,,,,,,,,,,,,
DTXSID1045580,Metaraminol bitartrate,,,,,,,,,,,,
DTXSID1045582,Dinoprost tromethamine,,,,,,,,,,,,
DTXSID1045584,Flunixin meglumine,,,,,,,,,,,,
DTXSID1045586,Thiethylperazine malate,,,,,,,,,,,,
DTXSID1045588,Betahistine mesylate,,,,,,,,,,,,
DTXSID1045611,"(1S,9R)-beta-Hydrastine",,,,,,,,,,,,
DTXSID1045615,Fasudil hydrochloride,,,,,,,,,,,,
DTXSID1045619,Enrofloxacin,,,,,,,,,,,,
DTXSID1045661,Tesmilifene,,,,,,,,,,,,
DTXSID1045663,Bifemelane,,,,,,,,,,,,
DTXSID1045665,Ponalrestat,,,,,,,,,,,,
DTXSID1045669,(Z)-N-[(4-Hydroxy-3-methoxyphenyl)methyl]octadec-9-enamide,,,,,,,,,,,,
DTXSID1045740,Midafotel,,,,,,,,,,,,
DTXSID1045742,Cinalukast,,,,,,,,,,,,
DTXSID1045744,Eliprodil,,,,,,,,,,,,
DTXSID1045746,Relcovaptan,,,,,,,,,,,,
DTXSID1045748,Acecainide hydrochloride,,,,,,,,,,,,
DTXSID1045790,"8-Ammonio-1,2,3,4-tetrahydro-2-methyl-4-phenylisoquinolinium maleate",,,,,,,,,,,,
DTXSID1045792,Proadifen hydrochloride,,,,,,,,,,,,
DTXSID1045794,Bisoprolol fumarate,,,,,,,,,,,,
DTXSID1045796,R(+)-3-PPP hydrochloride,,,,,,,,,,,,
DTXSID1045798,Salmeterol xinafoate,,,,,,,,,,,,
DTXSID1045825,Ephedrine hydrochloride,,,,,,,,,,,,
DTXSID1045871,Carprofen,,,,,,,,,,,,
DTXSID1045873,Fosfomycin calcium,,,,,,,,,,,,
DTXSID1045877,4-Amino-3-hydroxybutyric acid,,,,,,,,,,,,
DTXSID1045879,Acexamic acid,,,,,,,,,,,,
DTXSID1045900,Mepartricin,,,,,,,,,,,,
DTXSID1045902,Salinomycin sodium,,,,,,,,,,,,
DTXSID1045904,Naproxol,,,,,,,,,,,,
DTXSID1045906,Ramifenazone,,,,,,,,,,,,
DTXSID1045950,Pregabalin,,,,,,,,,,,,
DTXSID1045952,Topotecan hydrochloride,,,,,,,,,,,,
DTXSID1045954,Oseltamivir tartrate,,,,,,,,,,,,
DTXSID1045956,Chlorophyllide Cu complex sodium salt,,,,,,,,,,,,
DTXSID1045958,Tilorone,,,,,,,,,,,,
DTXSID1046003,Escitalopram oxalate,,,,,,,,,,,,
DTXSID1046007,N-Methylbenzylamine hydrochloride,,,,,,,,,,,,
DTXSID1046009,Coenzyme B12,,,,,,,,,,,,
DTXSID1046051,D-Galactitol,,,,,,,,,,,,
DTXSID1046055,Amiloxate,,,,,,,,,,,,
DTXSID1046059,4-Methoxy-(2E)-cinnamic acid,,,,,,,,,,,,
DTXSID1046130,Tetridamine,,,,,,,,,,,,
DTXSID1046132,Risedronate sodium,,,,,,,,,,,,
DTXSID1046134,Benziodarone,,,,,,,,,,,,
DTXSID1046136,Loretin,,,,,,,,,,,,
DTXSID1046138,Benzobarbital,,,,,,,,,,,,
DTXSID1046180,Ftormetazine,,,,,,,,,,,,
DTXSID1046182,Diamthazole,,,,,,,,,,,,
DTXSID1046184,1-Piperidinocyclohexanecarbonitrile,,,,,,,,,,,,
DTXSID1046186,Azabuperone,,,,,,,,,,,,
DTXSID1046188,Fosenazide,,,,,,,,,,,,
DTXSID1046211,Fluindione,,,,,,,,,,,,
DTXSID1046213,Octaverine,,,,,,,,,,,,
DTXSID1046215,Ethiazide,,,,,,,,,,,,
DTXSID1046217,Lifibrate,,,,,,,,,,,,
DTXSID1046261,Glucuronamide,,,,,,,,,,,,
DTXSID1046263,D-delta-Tocopherol,,,,,,,,,,,,
DTXSID1046265,Iophenoxic acid,,,,,,,,,,,,
DTXSID1046267,Sulazepam,,,,,,,,,,,,
DTXSID1046269,Piperoxan,,,,,,,,,,,,
DTXSID1046342,Pregnanolone,,,,,,,,,,,,
DTXSID1046344,Suramin,,,,,,,,,,,,
DTXSID1046346,D-Isoleucine,,,,,,,,,,,,
DTXSID1046348,Dexfosfoserine,,,,,,,,,,,,
DTXSID1046390,Sulfisomidine,,,,,,,,,,,,
DTXSID1046392,Nicothiazone,,,,,,,,,,,,
DTXSID1046394,Glyoctamide,,,,,,,,,,,,
DTXSID1046396,DL-alpha Tocopheryl nicotinate,,,,,,,,,,,,
DTXSID1046398,Nihydrazone,,,,,,,,,,,,
DTXSID1046421,4-Hydroxyphenylsulfonic acid,,,,,,,,,,,,
DTXSID1046423,Azaclorzine,,,,,,,,,,,,
DTXSID1046425,Sulfacarbamide,,,,,,,,,,,,
DTXSID1046427,Lomerizine dihydrochloride,,,,,,,,,,,,
DTXSID1046429,Lacidipine,,,,,,,,,,,,
DTXSID1046471,Ractopamine hydrochloride,,,,,,,,,,,,
DTXSID1046475,Trocimine,,,,,,,,,,,,
DTXSID1046477,Floxacillin sodium hydrate,,,,,,,,,,,,
DTXSID1046479,Epalrestat,,,,,,,,,,,,
DTXSID1046500,Cloprostenol sodium,,,,,,,,,,,,
DTXSID1046502,Epinastine hydrochloride,,,,,,,,,,,,
DTXSID1046504,Indoramin hydrochloride,,,,,,,,,,,,
DTXSID1046506,Rufinamide,,,,,,,,,,,,
DTXSID1046508,2-{[(2E)-2-(1-Azabicyclo[2.2.2]oct-3-ylidene)-2-fluoroethyl]oxy}-9H-carbazole,,,,,,,,,,,,
DTXSID1046550,Pyrithioxin dihydrochloride,,,,,,,,,,,,
DTXSID1046552,Oxytocin acetate,,,,,,,,,,,,
DTXSID1046556,Fluazuron,,,,,,,,,,,,
DTXSID1046558,2-Chloro-5-methylphenol,,,,,,,,,,,,
DTXSID1046631,Eprazinone dihydrochloride,,,,,,,,,,,,
DTXSID1046633,Prosultiamine,,,,,,,,,,,,
DTXSID1046637,Pirenoxine sodium,,,,,,,,,,,,
DTXSID1046639,Pilsicainide,,,,,,,,,,,,
DTXSID1046681,Vandetanib,,,,,,,,,,,,
DTXSID1046683,Deslorelin acetate,,,,,,,,,,,,
DTXSID1046685,Ramatroban,,,,,,,,,,,,
DTXSID1046687,Tenatoprazole,,,,,,,,,,,,
DTXSID1046689,Ormetoprim,,,,,,,,,,,,
DTXSID1046710,Norfenefrine hydrochloride,,,,,,,,,,,,
DTXSID1046712,Carumonam sodium,,,,,,,,,,,,
DTXSID1046714,Fleroxacin,,,,,,,,,,,,
DTXSID1046716,Mofezolac,,,,,,,,,,,,
DTXSID1046760,Ethylmorphine,,,,,,,,,,,,
DTXSID1046764,alpha-Ethyltryptamine,,,,,,,,,,,,
DTXSID1046766,Betaprodine,,,,,,,,,,,,
DTXSID1046768,Iodophthalein sodium,,,,,,,,,,,,
DTXSID1046841,Dimefline hydrochloride,,,,,,,,,,,,
DTXSID1046843,Siccanin,,,,,,,,,,,,
DTXSID1046845,Isothipendyl hydrochloride,,,,,,,,,,,,
DTXSID1046847,Propiverine hydrochloride,,,,,,,,,,,,
DTXSID1046849,Arotinolol hydrochloride,,,,,,,,,,,,
DTXSID1046891,Mebrofenin,,,,,,,,,,,,
DTXSID1046895,Imexon,,,,,,,,,,,,
DTXSID1046920,Tenovin-1,,,,,,,,,,,,
DTXSID1046922,Norgestimate,,,,,,,,,,,,
DTXSID1046924,Carpronium chloride,,,,,,,,,,,,
DTXSID1046926,Eledoisin,,,,,,,,,,,,
DTXSID1046970,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",,,,,,,,,,,,
DTXSID1046974,2-Phenylmercaptoethanol,,,,,,,,,,,,
DTXSID1046976,4-Methylumbelliferone hydrate,,,,,,,,,,,,
DTXSID1046978,C12-14-Alkyldimethyl betaines,,,,,,,,,,,,
DTXSID1047027,Ditridecyl phthalate (mixture of branched chain isomers),,,,,,,,,,,,
DTXSID1047029,Perfluorotetradecahydrophenanthrene,,,,,,,,,,,,
DTXSID1047071,2-Methylphenethyl alcohol,,,,,,,,,,,,
DTXSID1047075,"2,3,5-Trimethylpyrazine",,,,,,,,,,,,
DTXSID1047102,Dehydroabietylamine acetate,,,,,,,,,,,,
DTXSID1047104,"trans,cis-2,6-Nonadienal",,,,,,,,,,,,
DTXSID1047106,Citronellic acid,,,,,,,,,,,,
DTXSID1047108,Cyclopentanethiol,,,,,,,,,,,,
DTXSID1047150,tert-Butyl hydrogen phthalate,,,,,,,,,,,,
DTXSID1047152,Geranyl butyrate,,,,,,,,,,,,
DTXSID1047156,"2-(2-Butyl)-4,5-dimethyl-3-thiazoline",,,,,,,,,,,,
DTXSID1047158,2-Heptanol,,,,,,,,,,,,
DTXSID1047239,cis-Nerolidol,,,,,,,,,,,,
DTXSID1047281,CP-612372,,,,,,,,,,,,
DTXSID1047283,CP-728663,,,,,,,,,,,,
DTXSID1047285,PHA-00568487,,,,,,,,,,,,
DTXSID1047287,UK-333747,,,,,,,,,,,,
DTXSID1047289,UK-343664,,,,,,,,,,,,
DTXSID1047310,Farglitazar,,,,,,,,,,,,
DTXSID1047312,GSK232420A,,,,,,,,,,,,
DTXSID1047316,Aplaviroc hydrochloride,,,,,,,,,,,,
DTXSID1047318,SB202235,,,,,,,,,,,,
DTXSID1047360,SR58611,,,,,,,,,,,,
DTXSID1047362,SSR150106,,,,,,,,,,,,
DTXSID1047364,SSR 103800,,,,,,,,,,,,
DTXSID1047366,SAR115740,,,,,,,,,,,,
DTXSID1047368,SSR69071,,,,,,,,,,,,
DTXSID1047443,3-Methoxy-5-methylphenol,,,,,,,,,,,,
DTXSID1047447,"Hydrazinecarboxylic acid, phenylmethyl ester",,,,,,,,,,,,
DTXSID1047491,Pyrazinyl methyl sulfide,,,,,,,,,,,,
DTXSID1047493,Midodrine hydrochloride,,,,,,,,,,,,
DTXSID1047497,Octyl decyl phthalate,,,,,,,,,,,,
DTXSID1047520,"1,1-Dimethoxyoctane",,,,,,,,,,,,
DTXSID1047524,Kanamycin A sulfate,,,,,,,,,,,,
DTXSID1047526,C10-21 alkanesulfonic acids phenyl esters,,,,,,,,,,,,
DTXSID1047528,Benzyloctyl adipate,,,,,,,,,,,,
DTXSID1047570,"rel-(1S,5S)-3,3,5-Trimethylcyclohexanol",,,,,,,,,,,,
DTXSID1047574,"3,7-Dimethylocta-1,6-dien-3-yl propanoate",,,,,,,,,,,,
DTXSID1047576,Cotinine,,,,,,,,,,,,
DTXSID1047578,"1H,1H,2H,2H-Perfluorohexyl iodide",,,,,,,,,,,,
DTXSID1047601,"1,1-Dimethylphenylethanol",,,,,,,,,,,,
DTXSID1047603,Benzyl 3-methylbutanoate,,,,,,,,,,,,
DTXSID1047605,Phenethyl cinnamate,,,,,,,,,,,,
DTXSID1047607,3-Phenylprop-2-en-1-yl propanoate,,,,,,,,,,,,
DTXSID1047609,4-Hydroxyoctanoic acid lactone,,,,,,,,,,,,
DTXSID1047651,Ethyl nonanoate,,,,,,,,,,,,
DTXSID1047655,Octanenitrile,,,,,,,,,,,,
DTXSID1047657,"1,3-Nonanediol monoacetate",,,,,,,,,,,,
DTXSID1047659,Methyl 3-nonenoate,,,,,,,,,,,,
DTXSID1047730,Orange terpenes,,,,,,,,,,,,
DTXSID1047780,"Benzeneethanamine, N,α,α-trimethyl-, sulfate (2:1)",,,,,,,,,,,,
DTXSID1047782,Antazoline hydrochloride,,,,,,,,,,,,
DTXSID1047784,Flavoxate hydrochloride,,,,,,,,,,,,
DTXSID1047786,Moricizine hydrochloride,,,,,,,,,,,,
DTXSID1047788,Ciprofloxacin hydrochloride,,,,,,,,,,,,
DTXSID1047811,Hydroxychloroquine sulfate,,,,,,,,,,,,
